Freq.	V(vout)
1.09647819614318e+003	1.00005220476317e+001,-7.09182250546564e-003
1.12201845430195e+003	1.00005223225257e+001,-7.25701264168026e-003
1.14815362149687e+003	1.00005226103752e+001,-7.42605057657182e-003
1.17489755493952e+003	1.00005229117906e+001,-7.59902593969842e-003
1.20226443461740e+003	1.00005232274113e+001,-7.77603044663865e-003
1.23026877081237e+003	1.00005235579067e+001,-7.95715795036266e-003
1.25892541179416e+003	1.00005239039780e+001,-8.14250449111688e-003
1.28824955169312e+003	1.00005242663591e+001,-8.33216834404812e-003
1.31825673855640e+003	1.00005246458187e+001,-8.52625007596517e-003
1.34896288259164e+003	1.00005250431618e+001,-8.72485259536467e-003
1.38038426460287e+003	1.00005254592311e+001,-8.92808120652523e-003
1.41253754462274e+003	1.00005258949091e+001,-9.13604367083066e-003
1.44543977074591e+003	1.00005263511201e+001,-9.34885025477974e-003
1.47910838816819e+003	1.00005268288317e+001,-9.56661379770493e-003
1.51356124843619e+003	1.00005273290573e+001,-9.78944976566760e-003
1.54881661891247e+003	1.00005278528577e+001,-1.00174763157776e-002
1.58489319246110e+003	1.00005284013442e+001,-1.02508143547909e-002
1.62181009735891e+003	1.00005289756801e+001,-1.04895876098152e-002
1.65958690743754e+003	1.00005295770838e+001,-1.07339226873140e-002
1.69824365246173e+003	1.00005302068308e+001,-1.09839491466997e-002
1.73780082874936e+003	1.00005308662569e+001,-1.12397995616123e-002
1.77827941003891e+003	1.00005315567609e+001,-1.15016095968790e-002
1.81970085860997e+003	1.00005322798075e+001,-1.17695180759628e-002
1.86208713666285e+003	1.00005330369304e+001,-1.20436670583587e-002
1.90546071796323e+003	1.00005338297355e+001,-1.23242019096079e-002
1.94984459975803e+003	1.00005346599044e+001,-1.26112713894359e-002
1.99526231496886e+003	1.00005355291983e+001,-1.29050277129816e-002
2.04173794466951e+003	1.00005364394608e+001,-1.32056266493781e-002
2.08929613085402e+003	1.00005373926229e+001,-1.35132275930902e-002
2.13796208950221e+003	1.00005383907063e+001,-1.38279936548853e-002
2.18776162394953e+003	1.00005394358282e+001,-1.41500917428894e-002
2.23872113856832e+003	1.00005405302054e+001,-1.44796926532148e-002
2.29086765276775e+003	1.00005416761593e+001,-1.48169711666250e-002
2.34422881531990e+003	1.00005428761206e+001,-1.51621061294404e-002
2.39883291901947e+003	1.00005441326347e+001,-1.55152805598139e-002
2.45470891568501e+003	1.00005454483669e+001,-1.58766817382608e-002
2.51188643150955e+003	1.00005468261080e+001,-1.62465013075156e-002
2.57039578276884e+003	1.00005482687804e+001,-1.66249353775264e-002
2.63026799189535e+003	1.00005497794445e+001,-1.70121846269904e-002
2.69153480392689e+003	1.00005513613044e+001,-1.74084544105281e-002
2.75422870333814e+003	1.00005530177157e+001,-1.78139548669749e-002
2.81838293126442e+003	1.00005547521918e+001,-1.82289010353691e-002
2.88403150312658e+003	1.00005565684121e+001,-1.86535129572805e-002
2.95120922666635e+003	1.00005584702289e+001,-1.90880158123307e-002
3.01995172040198e+003	1.00005604616763e+001,-1.95326400173183e-002
3.09029543251356e+003	1.00005625469788e+001,-1.99876213671495e-002
3.16227766016835e+003	1.00005647305595e+001,-2.04532011476323e-002
3.23593656929625e+003	1.00005670170503e+001,-2.09296262640350e-002
3.31131121482588e+003	1.00005694113012e+001,-2.14171493797810e-002
3.38844156139199e+003	1.00005719183911e+001,-2.19160290484688e-002
3.46736850452528e+003	1.00005745436380e+001,-2.24265298431515e-002
3.54813389233572e+003	1.00005772926104e+001,-2.29489225103547e-002
3.63078054770097e+003	1.00005801711398e+001,-2.34834840983850e-002
3.71535229097168e+003	1.00005831853319e+001,-2.40304981243543e-002
3.80189396320557e+003	1.00005863415806e+001,-2.45902546999199e-002
3.89045144994276e+003	1.00005896465810e+001,-2.51630507097897e-002
3.98107170553493e+003	1.00005931073438e+001,-2.57491899549565e-002
4.07380277804108e+003	1.00005967312102e+001,-2.63489833148527e-002
4.16869383470331e+003	1.00006005258670e+001,-2.69627489245083e-002
4.26579518801588e+003	1.00006044993639e+001,-2.75908123243346e-002
4.36515832240161e+003	1.00006086601296e+001,-2.82335066494397e-002
4.46683592150958e+003	1.00006130169901e+001,-2.88911728063282e-002
4.57088189614870e+003	1.00006175791874e+001,-2.95641596426918e-002
4.67735141287193e+003	1.00006223563993e+001,-3.02528241422096e-002
4.78630092322633e+003	1.00006273587595e+001,-3.09575316123053e-002
4.89778819368441e+003	1.00006325968794e+001,-3.16786558825538e-002
5.01187233627267e+003	1.00006380818707e+001,-3.24165794855260e-002
5.12861383991359e+003	1.00006438253685e+001,-3.31716938957162e-002
5.24807460249767e+003	1.00006498395567e+001,-3.39443997014594e-002
5.37031796370247e+003	1.00006561371932e+001,-3.47351068379405e-002
5.49540873857618e+003	1.00006627316372e+001,-3.55442348105433e-002
5.62341325190343e+003	1.00006696368779e+001,-3.63722128940558e-002
5.75439937337150e+003	1.00006768675635e+001,-3.72194803949411e-002
5.88843655355582e+003	1.00006844390328e+001,-3.80864868548293e-002
