Freq.	V(vout)
6.60693448007593e+001	-2.65736837345151e-004,-3.07727254119244e-004
6.76082975391978e+001	-2.70686213626560e-004,-3.24560286152993e-004
6.91830970918933e+001	-2.75376257276141e-004,-3.42128144993111e-004
7.07945784384134e+001	-2.79770949998005e-004,-3.60446478444583e-004
7.24435960074986e+001	-2.83832249607345e-004,-3.79529810858239e-004
7.41310241300914e+001	-2.87520075687969e-004,-3.99391397411911e-004
7.58577575029180e+001	-2.90792302766227e-004,-4.20043073154021e-004
7.76247116628688e+001	-2.93604761392152e-004,-4.41495097132068e-004
7.94328234724277e+001	-2.95911247484199e-004,-4.63755991936681e-004
8.12830516164095e+001	-2.97663540260527e-004,-4.86832378991507e-004
8.31763771102667e+001	-2.98811429048382e-004,-5.10728809909598e-004
8.51138038202372e+001	-2.99302749235828e-004,-5.35447594218698e-004
8.70963589956076e+001	-2.99083427608871e-004,-5.60988623729631e-004
8.91250938133741e+001	-2.98097537304879e-004,-5.87349193786714e-004
9.12010839355905e+001	-2.96287362610806e-004,-6.14523821594582e-004
9.33254300796986e+001	-2.93593473846407e-004,-6.42504061766739e-004
9.54992586021431e+001	-2.89954812598709e-004,-6.71278319186186e-004
9.77237220955805e+001	-2.85308787618175e-004,-7.00831659212300e-004
9.99999999999995e+001	-2.79591381749972e-004,-7.31145615211945e-004
1.02329299228075e+002	-2.72737270358052e-004,-7.62197993340534e-004
1.04712854805089e+002	-2.64679951806456e-004,-7.93962674453591e-004
1.07151930523760e+002	-2.55351890692449e-004,-8.26409412996247e-004
1.09647819614318e+002	-2.44684674679809e-004,-8.59503632700165e-004
1.12201845430196e+002	-2.32609185958766e-004,-8.93206218921672e-004
1.14815362149688e+002	-2.19055788560032e-004,-9.27473307484491e-004
1.17489755493952e+002	-2.03954532973068e-004,-9.62256069953276e-004
1.20226443461741e+002	-1.87235379761479e-004,-9.97500495364775e-004
1.23026877081237e+002	-1.68828444126784e-004,-1.03314716858916e-003
1.25892541179416e+002	-1.48664263643093e-004,-1.06913104569120e-003
1.28824955169313e+002	-1.26674091662749e-004,-1.10538122691587e-003
1.31825673855640e+002	-1.02790219170879e-004,-1.14182072824418e-003
1.34896288259165e+002	-7.69463281360318e-005,-1.17836625285646e-003
1.38038426460288e+002	-4.90778796556369e-005,-1.21492796431189e-003
1.41253754462275e+002	-1.91225404159382e-005,-1.25140926380845e-003
1.44543977074592e+002	1.29793488370721e-005,-1.28770657453315e-003
1.47910838816820e+002	4.72842590027270e-005,-1.32370913685279e-003
1.51356124843620e+002	8.38449086573027e-005,-1.35929881893294e-003
1.54881661891247e+002	1.22709646627441e-004,-1.39434994830889e-003
1.58489319246110e+002	1.63921777511645e-004,-1.42872917096346e-003
1.62181009735892e+002	2.07518826900613e-004,-1.46229534558860e-003
1.65958690743755e+002	2.53531743576362e-004,-1.49489948190924e-003
1.69824365246173e+002	3.01984036715890e-004,-1.52638473321219e-003
1.73780082874936e+002	3.52890847123114e-004,-1.55658645452770e-003
1.77827941003891e+002	4.06257952798703e-004,-1.58533233922360e-003
1.81970085860997e+002	4.62080710767258e-004,-1.61244264804960e-003
1.86208713666286e+002	5.20342939046610e-004,-1.63773054585973e-003
1.90546071796323e+002	5.81015744996782e-004,-1.66100256227617e-003
