Freq.	V(vout)
1.99526231496888e+000	1.00005067689329e+001,-1.53023144006298e-005
2.04173794466953e+000	1.00005067689337e+001,-1.56587510914266e-005
2.08929613085404e+000	1.00005067689346e+001,-1.60234902596768e-005
2.13796208950223e+000	1.00005067689355e+001,-1.63967252934185e-005
2.18776162394955e+000	1.00005067689364e+001,-1.67786540903634e-005
2.23872113856834e+000	1.00005067689374e+001,-1.71694791507109e-005
2.29086765276777e+000	1.00005067689384e+001,-1.75694076947383e-005
2.34422881531992e+000	1.00005067689395e+001,-1.79786517722260e-005
2.39883291901949e+000	1.00005067689406e+001,-1.83974283688057e-005
2.45470891568503e+000	1.00005067689417e+001,-1.88259595268020e-005
2.51188643150958e+000	1.00005067689430e+001,-1.92644724575147e-005
2.57039578276886e+000	1.00005067689442e+001,-1.97131996655366e-005
2.63026799189538e+000	1.00005067689456e+001,-2.01723790730312e-005
2.69153480392691e+000	1.00005067689470e+001,-2.06422541420561e-005
2.75422870333816e+000	1.00005067689485e+001,-2.11230740089373e-005
2.81838293126445e+000	1.00005067689500e+001,-2.16150936090137e-005
2.88403150312660e+000	1.00005067689516e+001,-2.21185738189341e-005
2.95120922666638e+000	1.00005067689533e+001,-2.26337815868655e-005
3.01995172040201e+000	1.00005067689551e+001,-2.31609900871298e-005
3.09029543251359e+000	1.00005067689569e+001,-2.37004788501360e-005
3.16227766016837e+000	1.00005067689589e+001,-2.42525339197731e-005
3.23593656929628e+000	1.00005067689609e+001,-2.48174480061518e-005
3.31131121482591e+000	1.00005067689630e+001,-2.53955206304069e-005
3.38844156139202e+000	1.00005067689653e+001,-2.59870582989025e-005
3.46736850452531e+000	1.00005067689676e+001,-2.65923746456295e-005
3.54813389233575e+000	1.00005067689700e+001,-2.72117906240593e-005
3.63078054770101e+000	1.00005067689726e+001,-2.78456346529293e-005
3.71535229097172e+000	1.00005067689753e+001,-2.84942428068337e-005
3.80189396320560e+000	1.00005067689781e+001,-2.91579589835458e-005
3.89045144994280e+000	1.00005067689810e+001,-2.98371350991410e-005
3.98107170553496e+000	1.00005067689841e+001,-3.05321312549267e-005
4.07380277804112e+000	1.00005067689873e+001,-3.12433159516793e-005
4.16869383470335e+000	1.00005067689907e+001,-3.19710662671956e-005
4.26579518801592e+000	1.00005067689942e+001,-3.27157680690893e-005
4.36515832240165e+000	1.00005067689979e+001,-3.34778162029984e-005
4.46683592150962e+000	1.00005067690018e+001,-3.42576147163300e-005
4.57088189614874e+000	1.00005067690059e+001,-3.50555770730822e-005
4.67735141287197e+000	1.00005067690101e+001,-3.58721263572803e-005
4.78630092322637e+000	1.00005067690146e+001,-3.67076955215876e-005
4.89778819368445e+000	1.00005067690192e+001,-3.75627275905121e-005
5.01187233627271e+000	1.00005067690241e+001,-3.84376759110034e-005
5.12861383991364e+000	1.00005067690292e+001,-3.93330043999409e-005
5.24807460249771e+000	1.00005067690345e+001,-4.02491877684840e-005
5.37031796370252e+000	1.00005067690401e+001,-4.11867117883551e-005
5.49540873857623e+000	1.00005067690460e+001,-4.21460735495564e-005
5.62341325190348e+000	1.00005067690521e+001,-4.31277817166686e-005
5.75439937337156e+000	1.00005067690586e+001,-4.41323568032345e-005
5.88843655355588e+000	1.00005067690653e+001,-4.51603314461210e-005
6.02559586074356e+000	1.00005067690724e+001,-4.62122507004610e-005
6.16595001861481e+000	1.00005067690797e+001,-4.72886722956172e-005
6.30957344480192e+000	1.00005067690875e+001,-4.83901669801057e-005
6.45654229034654e+000	1.00005067690956e+001,-4.95173187627817e-005
6.60693448007594e+000	1.00005067691040e+001,-5.06707252852871e-005
6.76082975391980e+000	1.00005067691129e+001,-5.18509980979256e-005
6.91830970918935e+000	1.00005067691222e+001,-5.30587629995700e-005
7.07945784384136e+000	1.00005067691319e+001,-5.42946603573416e-005
7.24435960074988e+000	1.00005067691421e+001,-5.55593454642720e-005
7.41310241300916e+000	1.00005067691528e+001,-5.68534888644137e-005
7.58577575029182e+000	1.00005067691639e+001,-5.81777767456120e-005
7.76247116628690e+000	1.00005067691756e+001,-5.95329112489695e-005
7.94328234724279e+000	1.00005067691879e+001,-6.09196108904780e-005
8.12830516164097e+000	1.00005067692007e+001,-6.23386109185907e-005
8.31763771102669e+000	1.00005067692142e+001,-6.37906636999931e-005
8.51138038202374e+000	1.00005067692282e+001,-6.52765391396266e-005
8.70963589956078e+000	1.00005067692429e+001,-6.67970250592170e-005
8.91250938133743e+000	1.00005067692584e+001,-6.83529276507216e-005
9.12010839355907e+000	1.00005067692745e+001,-6.99450718603168e-005
9.33254300796988e+000	1.00005067692914e+001,-7.15743018822053e-005
9.54992586021433e+000	1.00005067693091e+001,-7.32414815470405e-005
9.77237220955808e+000	1.00005067693277e+001,-7.49474948067594e-005
9.99999999999997e+000	1.00005067693471e+001,-7.66932462266245e-005
1.02329299228075e+001	1.00005067693674e+001,-7.84796614230050e-005
1.04712854805090e+001	1.00005067693887e+001,-8.03076875740198e-005
1.07151930523760e+001	1.00005067694110e+001,-8.21782939176889e-005
1.09647819614318e+001	1.00005067694343e+001,-8.40924722826380e-005
1.12201845430196e+001	1.00005067694588e+001,-8.60512375865894e-005
1.14815362149688e+001	1.00005067694843e+001,-8.80556284143967e-005
1.17489755493953e+001	1.00005067695111e+001,-9.01067074815575e-005
1.20226443461741e+001	1.00005067695392e+001,-9.22055623274786e-005
1.23026877081238e+001	1.00005067695686e+001,-9.43533057773257e-005
1.25892541179416e+001	1.00005067695994e+001,-9.65510765955177e-005
1.28824955169313e+001	1.00005067696316e+001,-9.88000400819011e-005
1.31825673855640e+001	1.00005067696653e+001,-1.01101388652088e-004
1.34896288259165e+001	1.00005067697006e+001,-1.03456342518923e-004
1.38038426460288e+001	1.00005067697376e+001,-1.05866150302997e-004
1.41253754462275e+001	1.00005067697764e+001,-1.08332089727045e-004
1.44543977074592e+001	1.00005067698169e+001,-1.10855468265254e-004
1.47910838816820e+001	1.00005067698594e+001,-1.13437623829583e-004
1.51356124843620e+001	1.00005067699039e+001,-1.16079925523045e-004
1.54881661891248e+001	1.00005067699504e+001,-1.18783774337552e-004
1.58489319246111e+001	1.00005067699992e+001,-1.21550603877068e-004
1.62181009735892e+001	1.00005067700503e+001,-1.24381881157427e-004
1.65958690743755e+001	1.00005067701037e+001,-1.27279107360700e-004
1.69824365246174e+001	1.00005067701597e+001,-1.30243818618807e-004
1.73780082874937e+001	1.00005067702183e+001,-1.33277586886532e-004
1.77827941003892e+001	1.00005067702797e+001,-1.36382020686287e-004
1.81970085860998e+001	1.00005067703440e+001,-1.39558766043370e-004
1.86208713666286e+001	1.00005067704113e+001,-1.42809507311719e-004
1.90546071796324e+001	1.00005067704818e+001,-1.46135968069995e-004
1.94984459975804e+001	1.00005067705556e+001,-1.49539912049064e-004
1.99526231496887e+001	1.00005067706329e+001,-1.53023144058519e-004
2.04173794466952e+001	1.00005067707138e+001,-1.56587510973512e-004
2.08929613085403e+001	1.00005067707985e+001,-1.60234902668815e-004
2.13796208950222e+001	1.00005067708873e+001,-1.63967253022340e-004
2.18776162394954e+001	1.00005067709802e+001,-1.67786540996105e-004
2.23872113856833e+001	1.00005067710775e+001,-1.71694791592656e-004
2.29086765276776e+001	1.00005067711794e+001,-1.75694077045236e-004
2.34422881531991e+001	1.00005067712860e+001,-1.79786517843143e-004
2.39883291901948e+001	1.00005067713978e+001,-1.83974283808379e-004
2.45470891568502e+001	1.00005067715147e+001,-1.88259595386701e-004
2.51188643150957e+001	1.00005067716372e+001,-1.92644724700718e-004
2.57039578276885e+001	1.00005067717655e+001,-1.97131996785377e-004
2.63026799189537e+001	1.00005067718998e+001,-2.01723790878237e-004
2.69153480392690e+001	1.00005067720404e+001,-2.06422541588072e-004
2.75422870333815e+001	1.00005067721877e+001,-2.11230740250144e-004
2.81838293126444e+001	1.00005067723419e+001,-2.16150936267804e-004
2.88403150312659e+001	1.00005067725034e+001,-2.21185738365816e-004
2.95120922666637e+001	1.00005067726724e+001,-2.26337816078835e-004
3.01995172040200e+001	1.00005067728495e+001,-2.31609901108080e-004
3.09029543251358e+001	1.00005067730349e+001,-2.37004788741035e-004
3.16227766016837e+001	1.00005067732290e+001,-2.42525339466831e-004
3.23593656929627e+001	1.00005067734323e+001,-2.48174480330575e-004
3.31131121482590e+001	1.00005067736451e+001,-2.53955206589463e-004
