Freq.	V(vout)
Step Information: C1val=90n  (Run: 1/3)
3.54813389233575e+000	2.59984440047336e-002,2.54092661910769e-004
3.63078054770101e+000	2.59984183629251e-002,2.60011898273753e-004
3.71535229097172e+000	2.59983915118270e-002,2.66069058416408e-004
3.80189396320560e+000	2.59983633943674e-002,2.72267358361031e-004
3.89045144994280e+000	2.59983339507770e-002,2.78610089281306e-004
3.98107170553496e+000	2.59983031184608e-002,2.85100619269983e-004
4.07380277804112e+000	2.59982708318650e-002,2.91742395149011e-004
4.16869383470335e+000	2.59982370223360e-002,2.98538944323096e-004
4.26579518801592e+000	2.59982016179735e-002,3.05493876677898e-004
4.36515832240165e+000	2.59981645434763e-002,3.12610886523919e-004
4.46683592150962e+000	2.59981257199812e-002,3.19893754587298e-004
4.57088189614874e+000	2.59980850648935e-002,3.27346350048732e-004
4.67735141287197e+000	2.59980424917096e-002,3.34972632631712e-004
4.78630092322637e+000	2.59979979098319e-002,3.42776654741440e-004
4.89778819368445e+000	2.59979512243732e-002,3.50762563655666e-004
5.01187233627271e+000	2.59979023359536e-002,3.58934603768856e-004
5.12861383991364e+000	2.59978511404859e-002,3.67297118891085e-004
5.24807460249771e+000	2.59977975289523e-002,3.75854554603118e-004
5.37031796370252e+000	2.59977413871684e-002,3.84611460669118e-004
5.49540873857623e+000	2.59976825955388e-002,3.93572493508631e-004
5.62341325190348e+000	2.59976210287973e-002,4.02742418729321e-004
5.75439937337156e+000	2.59975565557373e-002,4.12126113722191e-004
5.88843655355588e+000	2.59974890389283e-002,4.21728570320962e-004
6.02559586074356e+000	2.59974183344184e-002,4.31554897527359e-004
6.16595001861481e+000	2.59973442914227e-002,4.41610324304119e-004
6.30957344480192e+000	2.59972667519971e-002,4.51900202437657e-004
6.45654229034654e+000	2.59971855506947e-002,4.62430009472255e-004
6.60693448007594e+000	2.59971005142074e-002,4.73205351717823e-004
6.76082975391980e+000	2.59970114609891e-002,4.84231967333396e-004
6.91830970918935e+000	2.59969182008604e-002,4.95515729488342e-004
7.07945784384136e+000	2.59968205345945e-002,5.07062649603758e-004
7.24435960074988e+000	2.59967182534824e-002,5.18878880676173e-004
7.41310241300916e+000	2.59966111388774e-002,5.30970720686089e-004
7.58577575029182e+000	2.59964989617167e-002,5.43344616093826e-004
7.76247116628690e+000	2.59963814820198e-002,5.56007165425275e-004
7.94328234724279e+000	2.59962584483620e-002,5.68965122950195e-004
8.12830516164097e+000	2.59961295973224e-002,5.82225402455985e-004
8.31763771102669e+000	2.59959946529042e-002,5.95795081119761e-004
8.51138038202374e+000	2.59958533259264e-002,6.09681403481698e-004
8.70963589956078e+000	2.59957053133853e-002,6.23891785523008e-004
8.91250938133743e+000	2.59955502977846e-002,6.38433818851581e-004
9.12010839355907e+000	2.59953879464317e-002,6.53315274998931e-004
9.33254300796988e+000	2.59952179106989e-002,6.68544109831847e-004
9.54992586021433e+000	2.59950398252478e-002,6.84128468082567e-004
9.77237220955808e+000	2.59948533072151e-002,7.00076688001356e-004
9.99999999999997e+000	2.59946579553559e-002,7.16397306135437e-004
1.02329299228075e+001	2.59944533491461e-002,7.33099062238596e-004
1.04712854805090e+001	2.59942390478374e-002,7.50190904315906e-004
1.07151930523760e+001	2.59940145894649e-002,7.67681993808012e-004
1.09647819614318e+001	2.59937794898049e-002,7.85581710920038e-004
1.12201845430196e+001	2.59935332412781e-002,8.03899660099989e-004
1.14815362149688e+001	2.59932753117978e-002,8.22645675672037e-004
1.17489755493953e+001	2.59930051435576e-002,8.41829827630116e-004
1.20226443461741e+001	2.59927221517582e-002,8.61462427597809e-004
1.23026877081238e+001	2.59924257232662e-002,8.81554034960435e-004
1.25892541179416e+001	2.59921152152043e-002,9.02115463175758e-004
1.28824955169313e+001	2.59917899534682e-002,9.23157786270193e-004
1.31825673855640e+001	2.59914492311643e-002,9.44692345527186e-004
