Freq.	V(vout)
7.41310241300914e+001	(2.00004552776091e+001dB,-2.36952907030744e-003°)
7.58577575029180e+001	(2.00004553168798e+001dB,-2.42472245287068e-003°)
7.76247116628688e+001	(2.00004553580011e+001dB,-2.48120145182721e-003°)
7.94328234724277e+001	(2.00004554010605e+001dB,-2.53899601231288e-003°)
8.12830516164095e+001	(2.00004554461492e+001dB,-2.59813677778062e-003°)
8.31763771102667e+001	(2.00004554933629e+001dB,-2.65865510535846e-003°)
8.51138038202372e+001	(2.00004555428017e+001dB,-2.72058308212536e-003°)
8.70963589956076e+001	(2.00004555945704e+001dB,-2.78395354264627e-003°)
8.91250938133741e+001	(2.00004556487789e+001dB,-2.84880008627367e-003°)
9.12010839355905e+001	(2.00004557055423e+001dB,-2.91515709580224e-003°)
9.33254300796986e+001	(2.00004557649807e+001dB,-2.98305975333424e-003°)
9.54992586021431e+001	(2.00004558272205e+001dB,-3.05254406202065e-003°)
9.77237220955805e+001	(2.00004558923935e+001dB,-3.12364686198712e-003°)
9.99999999999995e+001	(2.00004559606380e+001dB,-3.19640585323106e-003°)
1.02329299228075e+002	(2.00004560320988e+001dB,-3.27085961217707e-003°)
1.04712854805089e+002	(2.00004561069274e+001dB,-3.34704761551733e-003°)
1.07151930523760e+002	(2.00004561852826e+001dB,-3.42501025738977e-003°)
1.09647819614318e+002	(2.00004562673305e+001dB,-3.50478887474128e-003°)
1.12201845430196e+002	(2.00004563532453e+001dB,-3.58642576636683e-003°)
1.14815362149688e+002	(2.00004564432091e+001dB,-3.66996421612452e-003°)
1.17489755493952e+002	(2.00004565374127e+001dB,-3.75544851632766e-003°)
1.20226443461741e+002	(2.00004566360560e+001dB,-3.84292399157667e-003°)
1.23026877081237e+002	(2.00004567393483e+001dB,-3.93243702059035e-003°)
1.25892541179416e+002	(2.00004568475086e+001dB,-4.02403506392314e-003°)
1.28824955169313e+002	(2.00004569607663e+001dB,-4.11776668676792e-003°)
1.31825673855640e+002	(2.00004570793617e+001dB,-4.21368158564524e-003°)
1.34896288259165e+002	(2.00004572035463e+001dB,-4.31183061476839e-003°)
1.38038426460288e+002	(2.00004573335835e+001dB,-4.41226581229263e-003°)
1.41253754462275e+002	(2.00004574697492e+001dB,-4.51504042876803e-003°)
1.44543977074592e+002	(2.00004576123322e+001dB,-4.62020895559892e-003°)
1.47910838816820e+002	(2.00004577616350e+001dB,-4.72782715223955e-003°)
1.51356124843620e+002	(2.00004579179742e+001dB,-4.83795207761305e-003°)
1.54881661891247e+002	(2.00004580816814e+001dB,-4.95064211921996e-003°)
1.58489319246110e+002	(2.00004582531039e+001dB,-5.06595702529348e-003°)
1.62181009735892e+002	(2.00004584326053e+001dB,-5.18395793442743e-003°)
1.65958690743755e+002	(2.00004586205663e+001dB,-5.30470741002412e-003°)
1.69824365246173e+002	(2.00004588173857e+001dB,-5.42826947198466e-003°)
1.73780082874936e+002	(2.00004590234809e+001dB,-5.55470963285444e-003°)
1.77827941003891e+002	(2.00004592392890e+001dB,-5.68409492898135e-003°)
1.81970085860997e+002	(2.00004594652679e+001dB,-5.81649395939993e-003°)
1.86208713666286e+002	(2.00004597018969e+001dB,-5.95197691965417e-003°)
1.90546071796323e+002	(2.00004599496778e+001dB,-6.09061564186995e-003°)
1.94984459975803e+002	(2.00004602091363e+001dB,-6.23248362917254e-003°)
1.99526231496887e+002	(2.00004604808227e+001dB,-6.37765609861205e-003°)
2.04173794466952e+002	(2.00004607653133e+001dB,-6.52621001695732e-003°)
2.08929613085403e+002	(2.00004610632115e+001dB,-6.67822414537051e-003°)
2.13796208950222e+002	(2.00004613751493e+001dB,-6.83377907826118e-003°)
2.18776162394954e+002	(2.00004617017883e+001dB,-6.99295728759726e-003°)
2.23872113856832e+002	(2.00004620438212e+001dB,-7.15584316490332e-003°)
2.29086765276776e+002	(2.00004624019737e+001dB,-7.32252306885663e-003°)
2.34422881531991e+002	(2.00004627770055e+001dB,-7.49308536847462e-003°)
2.39883291901947e+002	(2.00004631697119e+001dB,-7.66762049014810e-003°)
2.45470891568501e+002	(2.00004635809260e+001dB,-7.84622096709388e-003°)
2.51188643150956e+002	(2.00004640115201e+001dB,-8.02898148683498e-003°)
2.57039578276885e+002	(2.00004644624075e+001dB,-8.21599894264546e-003°)
2.63026799189536e+002	(2.00004649345446e+001dB,-8.40737248426247e-003°)
2.69153480392690e+002	(2.00004654289328e+001dB,-8.60320357005854e-003°)
2.75422870333815e+002	(2.00004659466209e+001dB,-8.80359602038434e-003°)
2.81838293126443e+002	(2.00004664887068e+001dB,-9.00865607470577e-003°)
2.88403150312659e+002	(2.00004670563406e+001dB,-9.21849244424463e-003°)
2.95120922666637e+002	(2.00004676507261e+001dB,-9.43321637512968e-003°)
3.01995172040200e+002	(2.00004682731241e+001dB,-9.65294170214392e-003°)
3.09029543251357e+002	(2.00004689248550e+001dB,-9.87778490919499e-003°)
3.16227766016836e+002	(2.00004696073010e+001dB,-1.01078651945641e-002°)
3.23593656929626e+002	(2.00004703219097e+001dB,-1.03433045325521e-002°)
3.31131121482589e+002	(2.00004710701970e+001dB,-1.05842277363727e-002°)
3.38844156139200e+002	(2.00004718537500e+001dB,-1.08307625254291e-002°)
3.46736850452529e+002	(2.00004726742308e+001dB,-1.10830395947579e-002°)
3.54813389233573e+002	(2.00004735333797e+001dB,-1.13411926797539e-002°)
3.63078054770099e+002	(2.00004744330192e+001dB,-1.16053586314286e-002°)
