Freq.	V(vout)
6.30957344480192e+000	1.00005232189604e+001,-3.52015900863015e-005
6.45654229034654e+000	1.00005232192850e+001,-3.60215404493454e-005
6.60693448007594e+000	1.00005232196250e+001,-3.68605899111651e-005
6.76082975391980e+000	1.00005232199809e+001,-3.77191833407547e-005
6.91830970918935e+000	1.00005232203536e+001,-3.85977759849211e-005
7.07945784384136e+000	1.00005232207439e+001,-3.94968336805256e-005
7.24435960074988e+000	1.00005232211526e+001,-4.04168331165092e-005
7.41310241300916e+000	1.00005232215805e+001,-4.13582620936048e-005
7.58577575029182e+000	1.00005232220287e+001,-4.23216197700052e-005
7.76247116628690e+000	1.00005232224979e+001,-4.33074169254354e-005
7.94328234724279e+000	1.00005232229892e+001,-4.43161762496253e-005
8.12830516164097e+000	1.00005232235037e+001,-4.53484325909851e-005
8.31763771102669e+000	1.00005232240425e+001,-4.64047332746342e-005
8.51138038202374e+000	1.00005232246066e+001,-4.74856383673513e-005
8.70963589956078e+000	1.00005232251974e+001,-4.85917209636579e-005
8.91250938133743e+000	1.00005232258159e+001,-4.97235675368077e-005
9.12010839355907e+000	1.00005232264636e+001,-5.08817782028612e-005
9.33254300796988e+000	1.00005232271419e+001,-5.20669670625406e-005
9.54992586021433e+000	1.00005232278521e+001,-5.32797625121703e-005
9.77237220955808e+000	1.00005232285958e+001,-5.45208076005648e-005
9.99999999999997e+000	1.00005232293745e+001,-5.57907603396095e-005
1.02329299228075e+001	1.00005232301899e+001,-5.70902940748253e-005
1.04712854805090e+001	1.00005232310438e+001,-5.84200978431806e-005
1.07151930523760e+001	1.00005232319379e+001,-5.97808767146249e-005
1.09647819614318e+001	1.00005232328741e+001,-6.11733521992659e-005
1.12201845430196e+001	1.00005232338545e+001,-6.25982626009566e-005
1.14815362149688e+001	1.00005232348811e+001,-6.40563634363331e-005
1.17489755493953e+001	1.00005232359560e+001,-6.55484277939768e-005
1.20226443461741e+001	1.00005232370816e+001,-6.70752467965490e-005
1.23026877081238e+001	1.00005232382603e+001,-6.86376299837594e-005
1.25892541179416e+001	1.00005232394945e+001,-7.02364057461230e-005
1.28824955169313e+001	1.00005232407869e+001,-7.18724217753683e-005
1.31825673855640e+001	1.00005232421401e+001,-7.35465455175858e-005
1.34896288259165e+001	1.00005232435572e+001,-7.52596646031821e-005
1.38038426460288e+001	1.00005232450410e+001,-7.70126873626671e-005
1.41253754462275e+001	1.00005232465948e+001,-7.88065432559170e-005
1.44543977074592e+001	1.00005232482218e+001,-8.06421834314624e-005
1.47910838816820e+001	1.00005232499255e+001,-8.25205811435016e-005
1.51356124843620e+001	1.00005232517095e+001,-8.44427323630799e-005
1.54881661891248e+001	1.00005232535775e+001,-8.64096562368809e-005
1.58489319246111e+001	1.00005232555336e+001,-8.84223956430220e-005
1.62181009735892e+001	1.00005232575819e+001,-9.04820177804282e-005
1.65958690743755e+001	1.00005232597267e+001,-9.25896146655909e-005
1.69824365246174e+001	1.00005232619725e+001,-9.47463037926768e-005
1.73780082874937e+001	1.00005232643243e+001,-9.69532286510103e-005
1.77827941003892e+001	1.00005232667868e+001,-9.92115593927018e-005
1.81970085860998e+001	1.00005232693655e+001,-1.01522493410287e-004
1.86208713666286e+001	1.00005232720656e+001,-1.03887255995416e-004
1.90546071796324e+001	1.00005232748930e+001,-1.06307100967581e-004
1.94984459975804e+001	1.00005232778537e+001,-1.08783311359804e-004
1.99526231496887e+001	1.00005232809538e+001,-1.11317200095360e-004
2.04173794466952e+001	1.00005232842001e+001,-1.13910110689100e-004
2.08929613085403e+001	1.00005232875994e+001,-1.16563417908069e-004
2.13796208950222e+001	1.00005232911589e+001,-1.19278528593802e-004
2.18776162394954e+001	1.00005232948861e+001,-1.22056882318809e-004
2.23872113856833e+001	1.00005232987890e+001,-1.24899952201885e-004
2.29086765276776e+001	1.00005233028759e+001,-1.27809245685691e-004
2.34422881531991e+001	1.00005233071553e+001,-1.30786305310249e-004
2.39883291901948e+001	1.00005233116365e+001,-1.33832709545511e-004
2.45470891568502e+001	1.00005233163288e+001,-1.36950073650884e-004
2.51188643150957e+001	1.00005233212422e+001,-1.40140050482229e-004
2.57039578276885e+001	1.00005233263873e+001,-1.43404331394518e-004
2.63026799189537e+001	1.00005233317748e+001,-1.46744647168794e-004
2.69153480392690e+001	1.00005233374162e+001,-1.50162768883797e-004
2.75422870333815e+001	1.00005233433234e+001,-1.53660508859239e-004
2.81838293126444e+001	1.00005233495091e+001,-1.57239721641218e-004
2.88403150312659e+001	1.00005233559863e+001,-1.60902304993540e-004
2.95120922666637e+001	1.00005233627688e+001,-1.64650200845191e-004
3.01995172040200e+001	1.00005233698709e+001,-1.68485396384781e-004
3.09029543251358e+001	1.00005233773077e+001,-1.72409925067524e-004
3.16227766016837e+001	1.00005233850950e+001,-1.76425867770998e-004
3.23593656929627e+001	1.00005233932493e+001,-1.80535353748773e-004
3.31131121482590e+001	1.00005234017879e+001,-1.84740561931209e-004
3.38844156139201e+001	1.00005234107290e+001,-1.89043721965419e-004
3.46736850452530e+001	1.00005234200914e+001,-1.93447115448955e-004
3.54813389233574e+001	1.00005234298950e+001,-1.97953077084230e-004
3.63078054770100e+001	1.00005234401607e+001,-2.02563996036908e-004
3.71535229097171e+001	1.00005234509102e+001,-2.07282317049863e-004
3.80189396320559e+001	1.00005234621662e+001,-2.12110541809413e-004
3.89045144994279e+001	1.00005234739528e+001,-2.17051230343156e-004
3.98107170553495e+001	1.00005234862949e+001,-2.22107002257352e-004
4.07380277804111e+001	1.00005234992186e+001,-2.27280538175881e-004
4.16869383470333e+001	1.00005235127514e+001,-2.32574581161467e-004
4.26579518801591e+001	1.00005235269219e+001,-2.37991938179882e-004
4.36515832240164e+001	1.00005235417604e+001,-2.43535481609311e-004
4.46683592150961e+001	1.00005235572981e+001,-2.49208150664122e-004
4.57088189614873e+001	1.00005235735681e+001,-2.55012953081645e-004
4.67735141287196e+001	1.00005235906049e+001,-2.60952966648802e-004
4.78630092322636e+001	1.00005236084445e+001,-2.67031340832711e-004
4.89778819368444e+001	1.00005236271250e+001,-2.73251298438094e-004
5.01187233627270e+001	1.00005236466858e+001,-2.79616137371034e-004
5.12861383991362e+001	1.00005236671685e+001,-2.86129232356016e-004
5.24807460249770e+001	1.00005236886166e+001,-2.92794036677072e-004
5.37031796370250e+001	1.00005237110754e+001,-2.99614084126548e-004
5.49540873857622e+001	1.00005237345927e+001,-3.06592990748161e-004
5.62341325190346e+001	1.00005237592183e+001,-3.13734456876519e-004
5.75439937337154e+001	1.00005237850045e+001,-3.21042268960622e-004
5.88843655355586e+001	1.00005238120060e+001,-3.28520301697994e-004
6.02559586074355e+001	1.00005238402800e+001,-3.36172520039580e-004
6.16595001861479e+001	1.00005238698865e+001,-3.44002981235403e-004
6.30957344480190e+001	1.00005239008884e+001,-3.52015837138669e-004
6.45654229034652e+001	1.00005239333513e+001,-3.60215336210905e-004
6.60693448007593e+001	1.00005239673441e+001,-3.68605825929684e-004
6.76082975391978e+001	1.00005240029390e+001,-3.77191755007215e-004
6.91830970918933e+001	1.00005240402114e+001,-3.85977675856872e-004
7.07945784384134e+001	1.00005240792404e+001,-3.94968246771750e-004
7.24435960074986e+001	1.00005241201088e+001,-4.04168234709125e-004
7.41310241300914e+001	1.00005241629032e+001,-4.13582517546693e-004
7.58577575029180e+001	1.00005242077145e+001,-4.23216086899756e-004
7.76247116628688e+001	1.00005242546377e+001,-4.33074050584926e-004
7.94328234724277e+001	1.00005243037723e+001,-4.43161635302278e-004
8.12830516164095e+001	1.00005243552225e+001,-4.53484189638628e-004
8.31763771102667e+001	1.00005244090976e+001,-4.64047186748216e-004
8.51138038202372e+001	1.00005244655116e+001,-4.74856227193612e-004
8.70963589956076e+001	1.00005245245844e+001,-4.85917042006398e-004
8.91250938133741e+001	1.00005245864412e+001,-4.97235495707109e-004
9.12010839355905e+001	1.00005246512133e+001,-5.08817589561357e-004
9.33254300796986e+001	1.00005247190379e+001,-5.20669464349110e-004
9.54992586021431e+001	1.00005247900590e+001,-5.32797404159545e-004
9.77237220955805e+001	1.00005248644272e+001,-5.45207839170920e-004
9.99999999999995e+001	1.00005249423003e+001,-5.57907349647201e-004
1.02329299228075e+002	1.00005250238435e+001,-5.70902668827832e-004
1.04712854805089e+002	1.00005251092297e+001,-5.84200687089017e-004
1.07151930523760e+002	1.00005251986400e+001,-5.97808454942205e-004
1.09647819614318e+002	1.00005252922640e+001,-6.11733187461199e-004
1.12201845430196e+002	1.00005253903005e+001,-6.25982267605466e-004
1.14815362149688e+002	1.00005254929572e+001,-6.40563250272332e-004
1.17489755493952e+002	1.00005256004521e+001,-6.55483866380103e-004
1.20226443461741e+002	1.00005257130130e+001,-6.70752027027942e-004
1.23026877081237e+002	1.00005258308787e+001,-6.86375827306594e-004
1.25892541179416e+002	1.00005259542993e+001,-7.02363551136470e-004
1.28824955169313e+002	1.00005260835365e+001,-7.18723675247962e-004
1.31825673855640e+002	1.00005262188645e+001,-7.35464873840139e-004
1.34896288259165e+002	1.00005263605703e+001,-7.52596023182871e-004
1.38038426460288e+002	1.00005265089545e+001,-7.70126206198765e-004
1.41253754462275e+002	1.00005266643318e+001,-7.88064717429742e-004
1.44543977074592e+002	1.00005268270318e+001,-8.06421068004802e-004
1.47910838816820e+002	1.00005269973997e+001,-8.25204990387216e-004
1.51356124843620e+002	1.00005271757967e+001,-8.44426443858916e-004
1.54881661891247e+002	1.00005273626014e+001,-8.64095619601622e-004
1.58489319246110e+002	1.00005275582099e+001,-8.84222946309810e-004
1.62181009735892e+002	1.00005277630372e+001,-9.04819095362573e-004
1.65958690743755e+002	1.00005279775176e+001,-9.25894986836822e-004
1.69824365246173e+002	1.00005282021063e+001,-9.47461795039205e-004
1.73780082874936e+002	1.00005284372794e+001,-9.69530954815681e-004
1.77827941003891e+002	1.00005286835360e+001,-9.92114166990675e-004
1.81970085860997e+002	1.00005289413983e+001,-1.01522340515476e-003
1.86208713666286e+002	1.00005292114133e+001,-1.03887092156901e-003
1.90546071796323e+002	1.00005294941537e+001,-1.06306925416019e-003
1.94984459975803e+002	1.00005297902193e+001,-1.08783123252901e-003
1.99526231496887e+002	1.00005301002380e+001,-1.11316998544348e-003
2.04173794466952e+002	1.00005304248675e+001,-1.13909894708751e-003
2.08929613085403e+002	1.00005307647963e+001,-1.16563186485969e-003
2.13796208950222e+002	1.00005311207455e+001,-1.19278280615619e-003
2.18776162394954e+002	1.00005314934701e+001,-1.22056616610631e-003
2.23872113856832e+002	1.00005318837607e+001,-1.24899667490429e-003
2.29086765276776e+002	1.00005322924452e+001,-1.27808940611844e-003
2.34422881531991e+002	1.00005327203904e+001,-1.30785978423081e-003
2.39883291901947e+002	1.00005331685040e+001,-1.33832359284822e-003
2.45470891568501e+002	1.00005336377367e+001,-1.36949698333575e-003
2.51188643150956e+002	1.00005341290837e+001,-1.40139648310605e-003
2.57039578276885e+002	1.00005346435872e+001,-1.43403900460083e-003
2.63026799189536e+002	1.00005351823385e+001,-1.46744185414458e-003
2.69153480392690e+002	1.00005357464805e+001,-1.50162274105332e-003
2.75422870333815e+002	1.00005363372097e+001,-1.53659978694788e-003
2.81838293126443e+002	1.00005369557793e+001,-1.57239153572957e-003
2.88403150312659e+002	1.00005376035012e+001,-1.60901696277129e-003
2.95120922666637e+002	1.00005382817493e+001,-1.64649548594334e-003
3.01995172040200e+002	1.00005389919625e+001,-1.68484697499816e-003
3.09029543251357e+002	1.00005397356470e+001,-1.72409176212870e-003
3.16227766016836e+002	1.00005405143804e+001,-1.76425065336121e-003
3.23593656929626e+002	1.00005413298146e+001,-1.80534493931945e-003
3.31131121482589e+002	1.00005421836791e+001,-1.84739640620678e-003
3.38844156139200e+002	1.00005430777852e+001,-1.89042734755386e-003
3.46736850452529e+002	1.00005440140293e+001,-1.93446057634488e-003
3.54813389233573e+002	1.00005449943975e+001,-1.97951943632045e-003
3.63078054770099e+002	1.00005460209692e+001,-2.02562781511958e-003
3.71535229097170e+002	1.00005470959220e+001,-2.07281015662593e-003
3.80189396320558e+002	1.00005482215360e+001,-2.12109147356186e-003
3.89045144994278e+002	1.00005494001988e+001,-2.17049736167708e-003
3.98107170553494e+002	1.00005506344106e+001,-2.22105401209010e-003
4.07380277804110e+002	1.00005519267893e+001,-2.27278822592588e-003
4.16869383470332e+002	1.00005532800763e+001,-2.32572742890733e-003
4.26579518801589e+002	1.00005546971422e+001,-2.37989968466515e-003
4.36515832240163e+002	1.00005561809927e+001,-2.43533371001620e-003
4.46683592150960e+002	1.00005577347754e+001,-2.49205889126917e-003
4.57088189614872e+002	1.00005593617862e+001,-2.55010529788421e-003
4.67735141287195e+002	1.00005610654762e+001,-2.60950370041737e-003
4.78630092322635e+002	1.00005628494593e+001,-2.67028558516374e-003
4.89778819368443e+002	1.00005647175196e+001,-2.73248317130554e-003
5.01187233627268e+002	1.00005666736196e+001,-2.79612942840362e-003
5.12861383991361e+002	1.00005687219085e+001,-2.86125809328906e-003
5.24807460249769e+002	1.00005708667313e+001,-2.92790368848144e-003
5.37031796370249e+002	1.00005731126374e+001,-2.99610153987229e-003
5.49540873857620e+002	1.00005754643910e+001,-3.06588779537659e-003
5.62341325190345e+002	1.00005779269804e+001,-3.13729944453379e-003
5.75439937337152e+002	1.00005805056294e+001,-3.21037433809069e-003
5.88843655355584e+002	1.00005832058078e+001,-3.28515120749888e-003
6.02559586074353e+002	1.00005860332433e+001,-3.36166968521483e-003
6.16595001861477e+002	1.00005889939334e+001,-3.43997032672943e-003
6.30957344480188e+002	1.00005920941585e+001,-3.52009463135047e-003
6.45654229034650e+002	1.00005953404947e+001,-3.60208506353106e-003
6.60693448007591e+002	1.00005987398283e+001,-3.68598507599131e-003
6.76082975391976e+002	1.00006022993700e+001,-3.77183913252394e-003
6.91830970918931e+002	1.00006060266705e+001,-3.85969273210564e-003
7.07945784384132e+002	1.00006099296362e+001,-3.94959243233661e-003
7.24435960074984e+002	1.00006140165463e+001,-4.04158587217965e-003
7.41310241300911e+002	1.00006182960702e+001,-4.13572180097803e-003
7.58577575029177e+002	1.00006227772857e+001,-4.23205010128208e-003
7.76247116628685e+002	1.00006274696988e+001,-4.33062181541580e-003
7.94328234724275e+002	1.00006323832632e+001,-4.43148917378805e-003
8.12830516164092e+002	1.00006375284019e+001,-4.53470562159295e-003
