time	V(vin)	V(vout)
4.588144008835798e-002	0.000000e+000	-4.575524e-001
4.588195757735015e-002	0.000000e+000	-4.047036e-001
4.588213695155533e-002	0.000000e+000	-3.364307e-001
4.588242047692737e-002	0.000000e+000	-1.481646e-001
4.588256682754996e-002	0.000000e+000	-4.155475e-002
4.588274160412095e-002	0.000000e+000	8.887061e-002
4.588300370110851e-002	0.000000e+000	2.889432e-001
4.588328561334458e-002	0.000000e+000	5.077008e-001
4.588368741492918e-002	0.000000e+000	8.249718e-001
4.588412434435117e-002	0.000000e+000	1.170482e+000
4.588433144825161e-002	0.000000e+000	1.320038e+000
4.588442716421731e-002	0.000000e+000	1.361193e+000
4.588450471424702e-002	0.000000e+000	1.360273e+000
4.588453417911877e-002	0.000000e+000	1.347765e+000
4.588458074049802e-002	0.000000e+000	1.316188e+000
4.588461669145171e-002	0.000000e+000	1.288437e+000
4.588469286577191e-002	0.000000e+000	1.225199e+000
4.588475170391766e-002	0.000000e+000	1.175476e+000
4.588482993805180e-002	0.000000e+000	1.109286e+000
4.588497537420782e-002	0.000000e+000	9.866147e-001
4.588515704614287e-002	0.000000e+000	8.347698e-001
4.588545139616086e-002	0.000000e+000	5.931518e-001
4.588582104203452e-002	0.000000e+000	3.006051e-001
4.588620252139321e-002	0.000000e+000	2.288168e-002
4.588652747699902e-002	0.000000e+000	-1.670191e-001
4.588696172708632e-002	0.000000e+000	-3.404484e-001
4.588723903996334e-002	0.000000e+000	-4.070007e-001
4.588747917317411e-002	0.000000e+000	-4.391181e-001
4.588771982883349e-002	0.000000e+000	-4.585002e-001
4.588811047889921e-002	0.000000e+000	-4.787772e-001
4.588823880142430e-002	0.000000e+000	-4.826924e-001
4.588833622637563e-002	0.000000e+000	-4.850643e-001
4.588839955866039e-002	0.000000e+000	-4.864062e-001
4.588845921903208e-002	0.000000e+000	-4.874592e-001
4.588858426048111e-002	0.000000e+000	-4.889776e-001
4.588863871171292e-002	0.000000e+000	-4.891478e-001
4.588868188558155e-002	0.000000e+000	-4.891232e-001
4.588873133920787e-002	0.000000e+000	-4.889178e-001
4.588886985434419e-002	0.000000e+000	-4.877823e-001
4.588894476322485e-002	0.000000e+000	-4.869977e-001
4.588907478055591e-002	0.000000e+000	-4.854565e-001
4.588923511637142e-002	0.000000e+000	-4.834021e-001
4.588939545218693e-002	0.000000e+000	-4.808449e-001
4.588955578800244e-002	0.000000e+000	-4.777850e-001
4.588971612381795e-002	0.000000e+000	-4.742224e-001
4.588987645963347e-002	0.000000e+000	-4.701570e-001
4.589003679544897e-002	0.000000e+000	-4.655889e-001
4.589019713126449e-002	0.000000e+000	-4.605180e-001
4.589062805575538e-002	0.000000e+000	-4.299361e-001
4.589079592631739e-002	0.000000e+000	-3.829209e-001
4.589096938622980e-002	0.000000e+000	-2.842101e-001
4.589110186985872e-002	0.000000e+000	-1.907488e-001
4.589125009698109e-002	0.000000e+000	-8.220796e-002
4.589148097787485e-002	0.000000e+000	9.003260e-002
4.589173209654211e-002	0.000000e+000	2.816579e-001
4.589214805169704e-002	0.000000e+000	6.057304e-001
4.589260154988582e-002	0.000000e+000	9.649843e-001
4.589295720449645e-002	0.000000e+000	1.246471e+000
4.589308404448810e-002	0.000000e+000	1.336061e+000
4.589315999776792e-002	0.000000e+000	1.368707e+000
4.589322408510525e-002	0.000000e+000	1.371110e+000
4.589325594443184e-002	0.000000e+000	1.360052e+000
4.589330186494875e-002	0.000000e+000	1.331771e+000
4.589334502253679e-002	0.000000e+000	1.299730e+000
4.589337796512892e-002	0.000000e+000	1.273059e+000
4.589346711248215e-002	0.000000e+000	1.198204e+000
4.589354168218044e-002	0.000000e+000	1.135085e+000
4.589365714366439e-002	0.000000e+000	1.037546e+000
4.589384628173556e-002	0.000000e+000	8.788531e-001
4.589407711654873e-002	0.000000e+000	6.880693e-001
4.589445225754504e-002	0.000000e+000	3.893495e-001
4.589497041119944e-002	0.000000e+000	1.130385e-002
4.589533005916503e-002	0.000000e+000	-1.946191e-001
4.589576275227123e-002	0.000000e+000	-3.573800e-001
4.589600871794547e-002	0.000000e+000	-4.120181e-001
4.589624385821491e-002	0.000000e+000	-4.413208e-001
4.589649533216016e-002	0.000000e+000	-4.605026e-001
4.589689748359328e-002	0.000000e+000	-4.802156e-001
4.589701336668062e-002	0.000000e+000	-4.835286e-001
4.589710250289116e-002	0.000000e+000	-4.855914e-001
4.589716364317301e-002	0.000000e+000	-4.868265e-001
4.589722598430668e-002	0.000000e+000	-4.878713e-001
4.589734059513495e-002	0.000000e+000	-4.891401e-001
4.589739250935197e-002	0.000000e+000	-4.892744e-001
4.589743450351929e-002	0.000000e+000	-4.892339e-001
4.589748658797353e-002	0.000000e+000	-4.890026e-001
4.589762542203287e-002	0.000000e+000	-4.878489e-001
4.589770222489051e-002	0.000000e+000	-4.870432e-001
4.589790903903053e-002	0.000000e+000	-4.845011e-001
4.589855886091373e-002	0.000000e+000	-4.723957e-001
4.589904081369591e-002	0.000000e+000	-4.514685e-001
4.589949609814806e-002	0.000000e+000	-3.906157e-001
4.589966920832542e-002	0.000000e+000	-3.178535e-001
4.589992376552474e-002	0.000000e+000	-1.441205e-001
4.590007059506396e-002	0.000000e+000	-3.681232e-002
4.590024345500978e-002	0.000000e+000	9.208241e-002
4.590046989080159e-002	0.000000e+000	2.647266e-001
4.590072655388836e-002	0.000000e+000	4.635119e-001
4.590114429554783e-002	0.000000e+000	7.929351e-001
4.590172719237947e-002	0.000000e+000	1.246332e+000
4.590189026984881e-002	0.000000e+000	1.339989e+000
4.590199982964321e-002	0.000000e+000	1.356410e+000
4.590203646527141e-002	0.000000e+000	1.344221e+000
4.590206994671388e-002	0.000000e+000	1.322359e+000
4.590210902457886e-002	0.000000e+000	1.292600e+000
4.590214480271690e-002	0.000000e+000	1.263533e+000
4.590218465675854e-002	0.000000e+000	1.230240e+000
4.590223229096513e-002	0.000000e+000	1.190067e+000
4.590231598111871e-002	0.000000e+000	1.119246e+000
4.590241736813103e-002	0.000000e+000	1.033651e+000
4.590262014215565e-002	0.000000e+000	8.636167e-001
4.590283789283467e-002	0.000000e+000	6.839603e-001
4.590325700721487e-002	0.000000e+000	3.509800e-001
4.590373450373820e-002	0.000000e+000	4.308734e-003
4.590408563327165e-002	0.000000e+000	-1.952624e-001
4.590451731319758e-002	0.000000e+000	-3.573470e-001
4.590475970711612e-002	0.000000e+000	-4.112753e-001
4.590500218359817e-002	0.000000e+000	-4.415415e-001
4.590524966584591e-002	0.000000e+000	-4.604594e-001
4.590565497109501e-002	0.000000e+000	-4.802973e-001
4.590569317541086e-002	0.000000e+000	-4.816068e-001
4.590576958404256e-002	0.000000e+000	-4.835534e-001
4.590585038736408e-002	0.000000e+000	-4.854303e-001
4.590590992756126e-002	0.000000e+000	-4.866404e-001
4.590597363210563e-002	0.000000e+000	-4.877157e-001
4.590608575809457e-002	0.000000e+000	-4.889421e-001
4.590613631214185e-002	0.000000e+000	-4.890696e-001
4.590618069542994e-002	0.000000e+000	-4.890192e-001
4.590623482614217e-002	0.000000e+000	-4.887657e-001
4.590629884185807e-002	0.000000e+000	-4.882861e-001
4.590637358302779e-002	0.000000e+000	-4.875779e-001
4.590645391423771e-002	0.000000e+000	-4.867140e-001
4.590658496839666e-002	0.000000e+000	-4.851599e-001
4.590671602255561e-002	0.000000e+000	-4.833392e-001
4.590684707671456e-002	0.000000e+000	-4.812519e-001
4.590697813087351e-002	0.000000e+000	-4.788981e-001
4.590710918503246e-002	0.000000e+000	-4.762776e-001
4.590724023919141e-002	0.000000e+000	-4.733905e-001
4.590737129335036e-002	0.000000e+000	-4.702368e-001
4.590784395755779e-002	0.000000e+000	-4.505672e-001
4.590820494708889e-002	0.000000e+000	-4.037362e-001
4.590836378582121e-002	0.000000e+000	-3.389580e-001
4.590859677790421e-002	0.000000e+000	-1.833512e-001
4.590873060445209e-002	0.000000e+000	-8.627789e-002
4.590889276298230e-002	0.000000e+000	3.393466e-002
4.590913112785405e-002	0.000000e+000	2.147603e-001
4.590941125849758e-002	0.000000e+000	4.309800e-001
4.590981963549706e-002	0.000000e+000	7.523646e-001
4.591036876133097e-002	0.000000e+000	1.185578e+000
4.591056300342710e-002	0.000000e+000	1.320948e+000
4.591066543407823e-002	0.000000e+000	1.360582e+000
4.591072669757840e-002	0.000000e+000	1.356506e+000
4.591075630987346e-002	0.000000e+000	1.342871e+000
4.591080014483168e-002	0.000000e+000	1.313221e+000
4.591083152642607e-002	0.000000e+000	1.289136e+000
4.591086559086138e-002	0.000000e+000	1.261279e+000
4.591096096774111e-002	0.000000e+000	1.181118e+000
4.591103138180049e-002	0.000000e+000	1.121554e+000
4.591116550308370e-002	0.000000e+000	1.008347e+000
4.591133952259605e-002	0.000000e+000	8.626218e-001
4.591161232057407e-002	0.000000e+000	6.377490e-001
4.591195608471291e-002	0.000000e+000	3.637728e-001
4.591238402457768e-002	0.000000e+000	4.758554e-002
4.591272049899491e-002	0.000000e+000	-1.568141e-001
4.591310269515334e-002	0.000000e+000	-3.180255e-001
4.591342237389169e-002	0.000000e+000	-4.001891e-001
4.591365848384085e-002	0.000000e+000	-4.349766e-001
4.591389920750685e-002	0.000000e+000	-4.559329e-001
4.591425138759327e-002	0.000000e+000	-4.762944e-001
4.591428001079736e-002	0.000000e+000	-4.773741e-001
4.591439450361371e-002	0.000000e+000	-4.808974e-001
4.591454716070217e-002	0.000000e+000	-4.848157e-001
4.591462132920819e-002	0.000000e+000	-4.864171e-001
4.591469577439727e-002	0.000000e+000	-4.876773e-001
4.591477263399180e-002	0.000000e+000	-4.886025e-001
4.591481945106327e-002	0.000000e+000	-4.888911e-001
4.591487223435581e-002	0.000000e+000	-4.889325e-001
4.591493600937183e-002	0.000000e+000	-4.887203e-001
4.591507780512943e-002	0.000000e+000	-4.875755e-001
4.591515100869585e-002	0.000000e+000	-4.867981e-001
4.591528027009845e-002	0.000000e+000	-4.852463e-001
4.591543891130186e-002	0.000000e+000	-4.831685e-001
4.591559755250526e-002	0.000000e+000	-4.806159e-001
4.591575619370867e-002	0.000000e+000	-4.775885e-001
4.591591483491208e-002	0.000000e+000	-4.740864e-001
4.591607347611549e-002	0.000000e+000	-4.701094e-001
4.591623211731889e-002	0.000000e+000	-4.656577e-001
4.591639075852230e-002	0.000000e+000	-4.607311e-001
4.591681551487959e-002	0.000000e+000	-4.320280e-001
4.591698399044548e-002	0.000000e+000	-3.871064e-001
4.591715062958966e-002	0.000000e+000	-2.946082e-001
4.591728544844313e-002	0.000000e+000	-1.999786e-001
4.591743479176193e-002	0.000000e+000	-9.086113e-002
4.591763726758080e-002	0.000000e+000	5.971626e-002
4.591787886926194e-002	0.000000e+000	2.436672e-001
4.591831958234007e-002	0.000000e+000	5.862701e-001
4.591875254378253e-002	0.000000e+000	9.282719e-001
4.591919266156675e-002	0.000000e+000	1.268903e+000
4.591932593072071e-002	0.000000e+000	1.341946e+000
4.591943208148522e-002	0.000000e+000	1.354798e+000
4.591946440618776e-002	0.000000e+000	1.343662e+000
4.591949979139426e-002	0.000000e+000	1.320437e+000
4.591953980074789e-002	0.000000e+000	1.289997e+000
4.591957684214126e-002	0.000000e+000	1.259877e+000
4.591961552362665e-002	0.000000e+000	1.227556e+000
4.591974672024773e-002	0.000000e+000	1.116666e+000
4.591985616135853e-002	0.000000e+000	1.024287e+000
4.592005212678427e-002	0.000000e+000	8.600590e-001
4.592028683768851e-002	0.000000e+000	6.664867e-001
4.592067761239254e-002	0.000000e+000	3.572740e-001
4.592120524238911e-002	0.000000e+000	-2.070117e-002
4.592156933017897e-002	0.000000e+000	-2.208095e-001
4.592199015724292e-002	0.000000e+000	-3.688813e-001
4.592222142898882e-002	0.000000e+000	-4.163891e-001
4.592247150882148e-002	0.000000e+000	-4.452837e-001
4.592272797461120e-002	0.000000e+000	-4.633425e-001
4.592316032689232e-002	0.000000e+000	-4.824831e-001
