Freq.	V(vout)
1.67880401812257e+002	-3.08302556801029e-004,-5.45869346857858e-004
1.69824365246175e+002	-3.09822384514855e-004,-5.55549435586606e-004
1.71790838715759e+002	-3.11308909167656e-004,-5.65342982141788e-004
1.73780082874938e+002	-3.12761704239754e-004,-5.75250595502707e-004
1.75792361395870e+002	-3.14180352240268e-004,-5.85272898017458e-004
1.77827941003893e+002	-3.15564444364682e-004,-5.95410526006378e-004
1.79887091512879e+002	-3.16913580133499e-004,-6.05664130351537e-004
1.81970085860999e+002	-3.18227367012760e-004,-6.16034377071686e-004
1.84077200146896e+002	-3.19505420017339e-004,-6.26521947882318e-004
1.86208713666287e+002	-3.20747361297898e-004,-6.37127540740461e-004
1.88364908948981e+002	-3.21952819712272e-004,-6.47851870373842e-004
1.90546071796325e+002	-3.23121430382245e-004,-6.58695668794205e-004
1.92752491319094e+002	-3.24252834236476e-004,-6.69659685794549e-004
1.94984459975805e+002	-3.25346677540472e-004,-6.80744689430116e-004
1.97242273611486e+002	-3.26402611414375e-004,-6.91951466483014e-004
1.99526231496889e+002	-3.27420291339414e-004,-7.03280822910419e-004
2.01836636368157e+002	-3.28399376653763e-004,-7.14733584276287e-004
2.04173794466954e+002	-3.29339530038607e-004,-7.26310596166603e-004
2.06538015581054e+002	-3.30240416995147e-004,-7.38012724588264e-004
2.08929613085405e+002	-3.31101705313237e-004,-7.49840856351579e-004
2.11348903983666e+002	-3.31923064532396e-004,-7.61795899436616e-004
2.13796208950224e+002	-3.32704165395812e-004,-7.73878783343456e-004
2.16271852372703e+002	-3.33444679298001e-004,-7.86090459426618e-004
2.18776162394956e+002	-3.34144277726733e-004,-7.98431901213790e-004
2.21309470960565e+002	-3.34802631699781e-004,-8.10904104709153e-004
2.23872113856835e+002	-3.35419411197060e-004,-8.23508088681527e-004
2.26464430759307e+002	-3.35994284588680e-004,-8.36244894937652e-004
2.29086765276778e+002	-3.36526918059360e-004,-8.49115588580838e-004
2.31739464996849e+002	-3.37016975029701e-004,-8.62121258255376e-004
2.34422881531993e+002	-3.37464115574721e-004,-8.75263016376979e-004
2.37137370566167e+002	-3.37867995840010e-004,-8.88541999349601e-004
2.39883291901950e+002	-3.38228267455916e-004,-9.01959367769023e-004
2.42661009508243e+002	-3.38544576950061e-004,-9.15516306613519e-004
2.45470891568504e+002	-3.38816565158453e-004,-9.29214025421974e-004
2.48313310529558e+002	-3.39043866635514e-004,-9.43053758459861e-004
2.51188643150959e+002	-3.39226109063204e-004,-9.57036764873381e-004
2.54097270554932e+002	-3.39362912659448e-004,-9.71164328832206e-004
2.57039578276888e+002	-3.39453889586093e-004,-9.85437759661156e-004
2.60015956316529e+002	-3.39498643356451e-004,-9.99858391961181e-004
2.63026799189540e+002	-3.39496768242607e-004,-1.01442758572004e-003
2.66072505979882e+002	-3.39447848682551e-004,-1.02914672641303e-003
2.69153480392693e+002	-3.39351458687209e-004,-1.04401722509404e-003
2.72270130807793e+002	-3.39207161247381e-004,-1.05904051847747e-003
2.75422870333818e+002	-3.39014507740637e-004,-1.07421806901114e-003
2.78612116862979e+002	-3.38773037338116e-004,-1.08955136494061e-003
2.81838293126447e+002	-3.38482276411210e-004,-1.10504192036531e-003
2.85101826750393e+002	-3.38141737938080e-004,-1.12069127528663e-003
2.88403150312662e+002	-3.37750920909884e-004,-1.13650099564838e-003
2.91742701400119e+002	-3.37309309736706e-004,-1.15247267336985e-003
2.95120922666640e+002	-3.36816373652922e-004,-1.16860792637179e-003
2.98538261891798e+002	-3.36271566122040e-004,-1.18490839859550e-003
3.01995172040204e+002	-3.35674324240660e-004,-1.20137576001528e-003
3.05492111321553e+002	-3.35024068141588e-004,-1.21801170664453e-003
3.09029543251361e+002	-3.34320200395744e-004,-1.23481796053566e-003
3.12607936712398e+002	-3.33562105412765e-004,-1.25179626977393e-003
3.16227766016840e+002	-3.32749148840020e-004,-1.26894840846554e-003
3.19889510969142e+002	-3.31880676959894e-004,-1.28627617672008e-003
3.23593656929630e+002	-3.30956016084969e-004,-1.30378140062731e-003
3.27340694878840e+002	-3.29974471951004e-004,-1.32146593222874e-003
3.31131121482593e+002	-3.28935329107300e-004,-1.33933164948370e-003
3.34965439157830e+002	-3.27837850304311e-004,-1.35738045623041e-003
3.38844156139205e+002	-3.26681275878093e-004,-1.37561428214173e-003
3.42767786546453e+002	-3.25464823131436e-004,-1.39403508267590e-003
3.46736850452534e+002	-3.24187685711259e-004,-1.41264483902226e-003
3.50751873952571e+002	-3.22849032982011e-004,-1.43144555804179e-003
3.54813389233578e+002	-3.21448009394842e-004,-1.45043927220274e-003
3.58921934645008e+002	-3.19983733852077e-004,-1.46962803951107e-003
3.63078054770104e+002	-3.18455299066804e-004,-1.48901394343588e-003
3.67282300498088e+002	-3.16861770917221e-004,-1.50859909282954e-003
3.71535229097175e+002	-3.15202187795341e-004,-1.52838562184260e-003
3.75837404288447e+002	-3.13475559949860e-004,-1.54837568983343e-003
3.80189396320564e+002	-3.11680868822713e-004,-1.56857148127220e-003
3.84591782045357e+002	-3.09817066379104e-004,-1.58897520563939e-003
3.89045144994284e+002	-3.07883074430590e-004,-1.60958909731848e-003
3.93550075455781e+002	-3.05877783950928e-004,-1.63041541548266e-003
3.98107170553501e+002	-3.03800054384342e-004,-1.65145644397543e-003
4.02717034325463e+002	-3.01648712945867e-004,-1.67271449118485e-003
4.07380277804116e+002	-2.99422553913419e-004,-1.69419188991115e-003
4.12097519097334e+002	-2.97120337911319e-004,-1.71589099722761e-003
4.16869383470339e+002	-2.94740791184835e-004,-1.73781419433418e-003
4.21696503428586e+002	-2.92282604865545e-004,-1.75996388640388e-003
4.26579518801596e+002	-2.89744434227047e-004,-1.78234250242131e-003
4.31519076827769e+002	-2.87124897930818e-004,-1.80495249501332e-003
4.36515832240170e+002	-2.84422577261822e-004,-1.82779634027113e-003
4.41570447353317e+002	-2.81636015353587e-004,-1.85087653756385e-003
4.46683592150967e+002	-2.78763716402407e-004,-1.87419560934278e-003
4.51855944374927e+002	-2.75804144870397e-004,-1.89775610093624e-003
4.57088189614879e+002	-2.72755724677067e-004,-1.92156058033441e-003
4.62381021399265e+002	-2.69616838379136e-004,-1.94561163796380e-003
4.67735141287203e+002	-2.66385826338256e-004,-1.96991188645085e-003
4.73151258961485e+002	-2.63060985876442e-004,-1.99446396037421e-003
4.78630092322643e+002	-2.59640570418803e-004,-2.01927051600511e-003
4.84172367584104e+002	-2.56122788623444e-004,-2.04433423103551e-003
4.89778819368451e+002	-2.52505803498140e-004,-2.06965780429316e-003
4.95450190804795e+002	-2.48787731503634e-004,-2.09524395544331e-003
5.01187233627277e+002	-2.44966641643236e-004,-2.12109542467634e-003
5.06990708274709e+002	-2.41040554538519e-004,-2.14721497238072e-003
5.12861383991370e+002	-2.37007441490885e-004,-2.17360537880064e-003
5.18800038928966e+002	-2.32865223528765e-004,-2.20026944367780e-003
5.24807460249778e+002	-2.28611770440250e-004,-2.22720998587647e-003
5.30884444230994e+002	-2.24244899790950e-004,-2.25442984299136e-003
5.37031796370258e+002	-2.19762375926958e-004,-2.28193187093744e-003
5.43250331492439e+002	-2.15161908962603e-004,-2.30971894352095e-003
5.49540873857630e+002	-2.10441153753006e-004,-2.33779395199100e-003
5.55904257270409e+002	-2.05597708851160e-004,-2.36615980457083e-003
5.62341325190355e+002	-2.00629115449505e-004,-2.39481942596796e-003
5.68852930843847e+002	-1.95532856305766e-004,-2.42377575686244e-003
5.75439937337163e+002	-1.90306354653103e-004,-2.45303175337235e-003
5.82103217770878e+002	-1.84946973094350e-004,-2.48259038649555e-003
5.88843655355595e+002	-1.79452012480402e-004,-2.51245464152701e-003
5.95662143529017e+002	-1.73818710772582e-004,-2.54262751745051e-003
6.02559586074364e+002	-1.68044241889088e-004,-2.57311202630409e-003
6.09536897240176e+002	-1.62125714535449e-004,-2.60391119251789e-003
6.16595001861489e+002	-1.56060171018985e-004,-2.63502805222376e-003
6.23734835482426e+002	-1.49844586047420e-004,-2.66646565253531e-003
6.30957344480200e+002	-1.43475865511550e-004,-2.69822705079754e-003
6.38263486190556e+002	-1.36950845252240e-004,-2.73031531380491e-003
6.45654229034663e+002	-1.30266289811746e-004,-2.76273351698668e-003
6.53130552647480e+002	-1.23418891169505e-004,-2.79548474355851e-003
6.60693448007603e+002	-1.16405267462694e-004,-2.82857208363904e-003
6.68343917568622e+002	-1.09221961691594e-004,-2.86199863333039e-003
6.76082975391990e+002	-1.01865440410121e-004,-2.89576749376123e-003
6.83911647281437e+002	-9.43320924017711e-005,-2.92988177009132e-003
6.91830970918945e+002	-8.66182273412362e-005,-2.96434457047612e-003
6.99841996002282e+002	-7.87200744421113e-005,-2.99915900499026e-003
7.07945784384146e+002	-7.06337810910083e-005,-3.03432818450859e-003
7.16143410212910e+002	-6.23554114685433e-005,-3.06985521954329e-003
7.24435960074999e+002	-5.38809451576389e-005,-3.10574321903588e-003
7.32824533138913e+002	-4.52062757396888e-005,-3.14199528910255e-003
7.41310241300926e+002	-3.63272093790740e-005,-3.17861453173148e-003
7.49894209332465e+002	-2.72394633966961e-005,-3.21560404343069e-003
7.58577575029193e+002	-1.79386648331663e-005,-3.25296691382487e-003
7.67361489361828e+002	-8.42034900232040e-006,-3.29070622419978e-003
7.76247116628701e+002	1.32004196414480e-006,-3.32882504599261e-003
7.85235634610081e+002	1.12871605800584e-005,-3.36732643922675e-003
7.94328234724291e+002	2.14857554754217e-005,-3.40621345088942e-003
8.03526122185627e+002	3.19206728732722e-005,-3.44548911325061e-003
8.12830516164109e+002	4.25968580718226e-005,-3.48515644212149e-003
8.22242649947081e+002	5.35193569307108e-005,-3.52521843505092e-003
8.31763771102681e+002	6.46933173604342e-005,-3.56567806945818e-003
8.41395141645206e+002	7.61239908134582e-005,-3.60653830070032e-003
8.51138038202387e+002	8.78167337760010e-005,-3.64780206007238e-003
8.60993752184611e+002	9.97770092589431e-005,-3.68947225273881e-003
8.70963589956092e+002	1.12010388286468e-004,-3.73155175559433e-003
8.81048873008025e+002	1.24522551381004e-004,-3.77404341505236e-003
8.91250938133757e+002	1.37319290042640e-004,-3.81695004475948e-003
9.01571137605968e+002	1.50406508221568e-004,-3.86027442323388e-003
9.12010839355922e+002	1.63790223781532e-004,-3.90401929142628e-003
9.22571427154775e+002	1.77476569952543e-004,-3.94818735020123e-003
9.33254300797003e+002	1.91471796770782e-004,-3.99278125773729e-003
9.44060876285936e+002	2.05782272503651e-004,-4.03780362684407e-003
9.54992586021449e+002	2.20414485057703e-004,-4.08325702219445e-003
9.66050878989826e+002	2.35375043367229e-004,-4.12914395747014e-003
9.77237220955824e+002	2.50670678761019e-004,-4.17546689241881e-003
9.88553094656952e+002	2.66308246304725e-004,-4.22222822982102e-003
1.00000000000001e+003	2.82294726116289e-004,-4.26943031236519e-003
1.01157945425991e+003	2.98637224651505e-004,-4.31707541942888e-003
1.02329299228077e+003	3.15342975956902e-004,-4.36516576376466e-003
1.03514216667936e+003	3.32419342886886e-004,-4.41370348808882e-003
1.04712854805091e+003	3.49873818281960e-004,-4.46269066157144e-003
1.05925372517730e+003	3.67714026104677e-004,-4.51212927622598e-003
1.07151930523762e+003	3.85947722529964e-004,-4.56202124319702e-003
1.08392691402122e+003	4.04582796986130e-004,-4.61236838894444e-003
1.09647819614320e+003	4.23627273142853e-004,-4.66317245132275e-003
1.10917481526242e+003	4.43089309842260e-004,-4.71443507555401e-003
1.12201845430198e+003	4.62977201969072e-004,-4.76615781009310e-003
1.13501081567233e+003	4.83299381255549e-004,-4.81834210238403e-003
1.14815362149690e+003	5.04064417016914e-004,-4.87098929450608e-003
1.16144861384036e+003	5.25281016812800e-004,-4.92410061870874e-003
1.17489755493955e+003	5.46958027029856e-004,-4.97767719283445e-003
1.18850222743704e+003	5.69104433380895e-004,-5.03172001562812e-003
1.20226443461743e+003	5.91729361315333e-004,-5.08622996193288e-003
1.21618600064639e+003	6.14842076335935e-004,-5.14120777777117e-003
1.23026877081240e+003	6.38451984216320e-004,-5.19665407531083e-003
1.24451461177140e+003	6.62568631113844e-004,-5.25256932771574e-003
1.25892541179419e+003	6.87201703572076e-004,-5.30895386388084e-003
1.27350308101668e+003	7.12361028406968e-004,-5.36580786305137e-003
1.28824955169315e+003	7.38056572470745e-004,-5.42313134932657e-003
1.30316677845232e+003	7.64298442287197e-004,-5.48092418604818e-003
1.31825673855643e+003	7.91096883552032e-004,-5.53918607007406e-003
1.33352143216334e+003	8.18462280491655e-004,-5.59791652593789e-003
1.34896288259167e+003	8.46405155073759e-004,-5.65711489989580e-003
1.36458313658895e+003	8.74936166062597e-004,-5.71678035386105e-003
1.38038426460291e+003	9.04066107912108e-004,-5.77691185922840e-003
1.39636836105596e+003	9.33805909489462e-004,-5.83750819058972e-003
1.41253754462278e+003	9.64166632621753e-004,-5.89856791934284e-003
1.42889395851113e+003	9.95159470458225e-004,-5.96008940719619e-003
1.44543977074595e+003	1.02679574564039e-003,-6.02207079957142e-003
1.46217717445674e+003	1.05908690827217e-003,-6.08451001890732e-003
1.47910838816823e+003	1.09204453368219e-003,-6.14740475786814e-003
1.49623565609446e+003	1.12568031996995e-003,-6.21075247245995e-003
1.51356124843623e+003	1.16000608532790e-003,-6.27455037505918e-003
1.53108746168206e+003	1.19503376513108e-003,-6.33879542735756e-003
1.54881661891251e+003	1.23077540878572e-003,-6.40348433322856e-003
1.56675107010817e+003	1.26724317632865e-003,-6.46861353152024e-003
1.58489319246114e+003	1.30444933476883e-003,-6.53417918878054e-003
1.60324539069007e+003	1.34240625416237e-003,-6.60017719192095e-003
1.62181009735896e+003	1.38112640341257e-003,-6.66660314082527e-003
1.64058977319957e+003	1.42062234578626e-003,-6.73345234091056e-003
1.65958690743759e+003	1.46090673413788e-003,-6.80071979564798e-003
1.67880401812259e+003	1.50199230583270e-003,-6.86840019905159e-003
1.69824365246177e+003	1.54389187736056e-003,-6.93648792814390e-003
1.71790838715762e+003	1.58661833863180e-003,-7.00497703540741e-003
1.73780082874941e+003	1.63018464694693e-003,-7.07386124123194e-003
1.75792361395872e+003	1.67460382063172e-003,-7.14313392636824e-003
1.77827941003895e+003	1.71988893232982e-003,-7.21278812439884e-003
1.79887091512882e+003	1.76605310194469e-003,-7.28281651423786e-003
1.81970085861001e+003	1.81310948922354e-003,-7.35321141267196e-003
1.84077200146899e+003	1.86107128597539e-003,-7.42396476695532e-003
1.86208713666290e+003	1.90995170791645e-003,-7.49506814747238e-003
1.88364908948983e+003	1.95976398613569e-003,-7.56651274048221e-003
1.90546071796328e+003	2.01052135817432e-003,-7.63828934095971e-003
1.92752491319097e+003	2.06223705871297e-003,-7.71038834554893e-003
1.94984459975808e+003	2.11492430986091e-003,-7.78279974564470e-003
1.97242273611489e+003	2.16859631104214e-003,-7.85551312061972e-003
1.99526231496892e+003	2.22326622847381e-003,-7.92851763121408e-003
2.01836636368160e+003	2.27894718423267e-003,-8.00180201310606e-003
2.04173794466957e+003	2.33565224490629e-003,-8.07535457068247e-003
2.06538015581057e+003	2.39339440982630e-003,-8.14916317102845e-003
2.08929613085408e+003	2.45218659888127e-003,-8.22321523815662e-003
2.11348903983669e+003	2.51204163990828e-003,-8.29749774749639e-003
2.13796208950227e+003	2.57297225566263e-003,-8.37199722066498e-003
2.16271852372706e+003	2.63499105036584e-003,-8.44669972054179e-003
2.18776162394959e+003	2.69811049583371e-003,-8.52159084666895e-003
2.21309470960568e+003	2.76234291718632e-003,-8.59665573100091e-003
2.23872113856838e+003	2.82770047814363e-003,-8.67187903402675e-003
2.26464430759310e+003	2.89419516591104e-003,-8.74724494128916e-003
2.29086765276781e+003	2.96183877566042e-003,-8.82273716032466e-003
2.31739464996852e+003	3.03064289461359e-003,-8.89833891804986e-003
2.34422881531997e+003	3.10061888573611e-003,-8.97403295861890e-003
2.37137370566170e+003	3.17177787105101e-003,-9.04980154177765e-003
2.39883291901954e+003	3.24413071458281e-003,-9.12562644174043e-003
2.42661009508246e+003	3.31768800494442e-003,-9.20148894661494e-003
2.45470891568508e+003	3.39246003758010e-003,-9.27736985840153e-003
2.48313310529562e+003	3.46845679668000e-003,-9.35324949359295e-003
2.51188643150963e+003	3.54568793678250e-003,-9.42910768440018e-003
2.54097270554935e+003	3.62416276408294e-003,-9.50492378063067e-003
2.57039578276891e+003	3.70389021746842e-003,-9.58067665224423e-003
2.60015956316532e+003	3.78487884930033e-003,-9.65634469261220e-003
2.63026799189543e+003	3.86713680596764e-003,-9.73190582250467e-003
2.66072505979886e+003	3.95067180823613e-003,-9.80733749483032e-003
2.69153480392697e+003	4.03549113141994e-003,-9.88261670015270e-003
2.72270130807796e+003	4.12160158540408e-003,-9.95771997300607e-003
2.75422870333822e+003	4.20900949454788e-003,-1.00326233990333e-002
2.78612116862982e+003	4.29772067750154e-003,-1.01073026229671e-002
2.81838293126451e+003	4.38774042696900e-003,-1.01817328574747e-002
2.85101826750396e+003	4.47907348945305e-003,-1.02558888928863e-002
2.88403150312666e+003	4.57172404501937e-003,-1.03297451078230e-002
2.91742701400122e+003	4.66569568711858e-003,-1.04032754807437e-002
2.95120922666644e+003	4.76099140250647e-003,-1.04764536024229e-002
2.98538261891802e+003	4.85761355130477e-003,-1.05492526893745e-002
3.01995172040207e+003	4.95556384724580e-003,-1.06216455982329e-002
3.05492111321557e+003	5.05484333814614e-003,-1.06936048411004e-002
